ETIQUETA (CLAVE DE INVENTARIO,DESCRIPCION,MARCA,MODELO,SERIE,TIPO,ESTADO FISICO,RESPONSABLE DEL AREA,DEPARTAMENTO:,OBSERVACIÓN  ,PISO,DIRECTOR,ADMINISTRADOR,FECHA DE INGRESO AL AREA
86339,TARJA ACERO INOXIDABLE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 07,BOTE P/BASURA DE PLASTICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11903,BANCO PARA BAÑO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 08,ESTANTE DE METAL 4 ENTREPAÑOS ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 09 ,BOTE P/BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 10 ,BOTE P/BASURA DE PEDAL,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11871,CAMA ELECTROMECANICA,STRYKER,FL28C,QDF17-0006,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 11,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124767,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
86338,MESA PUENTE ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 12,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11973,TRIPIE ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124768,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11885,CAMA ELECTROMECANICA,STRYKER,FL28C,QDF17-0005,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 13,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 14,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 15,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 16,BOTE P/BASURA METALICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124766,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124765,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 17,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 18,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11920,CAMA ELECTROMECANICA,STRYKER,FL28C,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11843,CAMA ELECTROMECANICA,STRYKER,FL28C,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11878,MESA PUENTE ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11874,MESA PUENTE ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11863,MINISPLIT,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124700,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124709,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 19,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124739,BANCO ALTURA UN PELDAÑO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 20,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 21,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 22,BOMBAS DE INFUSION,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 23,BOMBAS DE INFUSION,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11915,CAMA ELECTROMECANICA,STRYKER,FL28C,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11947,CAMA ELECTROMECANICA,STRYKER,FL28C,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11854,MESA PUENTE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 24,MESA PUENTE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124764,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124763,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 25,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 26,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 27,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 28,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11848,MINISPLIT,MIRAGE,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 29,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 30,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124707,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 31,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124738,BANCO DE UN PELDAÑO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124759,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11926,MESA PUENTE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11911,CAMA ELECTROMECANICA,STRYKER,FL28C,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11960,CAMA ELECTROMECANICA,STRYKER,FL28C,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.32,MESA PUENTE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.33,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.34,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124760,BURO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11897,MINISPLIT,MIRAGE,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.35,BOTE PARA BASURA CON PEDAL,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.36,BOTE PARA BASURA CON PEDAL ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.37,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.38,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.39,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.40,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A.41,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124704,BANCO 1 PELDAÑO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
,BANCO 1 PELDAÑO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124704,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124703,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11928,CAMA ELECTROMECANICA,STRYKER,FL28C,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
13212,MESA PUENTE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
91738,MESA PUENTE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 42,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 43,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124762,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124761,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11879,MINISPLIT,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 44,BOTE P/BASURA CON PEDAL,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 45,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 46,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 47,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 48,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 49,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 50,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 51,BOTE PLASTICO CON PEDAL,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124733,BANCO UN PELDAÑO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124737,BANCO UN PELDAÑO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124702,BOTE P/BASURA CAMPANA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11851,CAMA ELECTROMECANICA,STRYKER,FL28C,QDF17-006,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 52,CAMA ELECTROMECANICA,STRYKER,FL28C,QDF17-006,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11840,MESA PUENTE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 53,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 54,REPOSET,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124757,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124758,BURO CLINICO,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
11919,MINISPLIT,MIRAGE,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 55,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 56,TRIPIE,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 57,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 58,BOMBA DE INFUSION ,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124697,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
124696,BOTE CAMPANA P/ BASURA,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
H.A. 59,BOTE P/BASURA CON PEDAL,,,,,B,L.E. JUAN CARLOS QUINTERO MEDRANO,HOSPITALIZACION ADULTOS,,SEGUNDO PISO,DR. ELIO AARON REYES ESPINOZA,L.A. ALEJANDRA DEL ROCIO PEYNADO MARES,
